"ID ";"Rubrik ";"Titel-DE ";"Title-EN ";"Text-DE ";"Text-EN ";"Bild ";"Zeichnung ";"Kategorie-DE ";"Kategorie-EN "
"3602 ";" 8.51 ";"Whitworth - Zylindrisch - B - OMD ";"BSP - Parallel - B - OMD ";"Gerade Einschraubverschraubungsstutzen
LL- und L-Reihe
Einschraubgewinde: 
Whitworth-Rohrgewinde - Zylindrisch
Abdichtung durch Dichtkante Form B ";"Male Stud Coupling Bodies 
LL- and L-Series
Thread: BSP - Parallel
Sealing by Sealing Shoulder Form B ";"GE-LR-G-OMD.png ";"ge-dk-omd.png ";"GE - Gerade - Einschraub - Verschraubungen - Whitworth - Zylindrisch - B
LL- und L-Reihe ";"GE - Male - Stud - Couplings -  BSP - Parallel - B
LL- and L-Series "
"3603 ";" 8.53 ";"Whitworth - Zylindrisch - wd - Standard ";"BSP - Parallel - wd - Standard ";"<div>Gerade Einschraubverschraubungen &nbsp;LL- und L-Reihe Einschraubgewinde: &nbsp;Whitworth-Rohrgewinde - Zylindrisch wd = Abdichtung durch Profildichtung - FPM</div> ";"<div>Male Stud Couplings LL- and L-Series Thread: BSP - Parallel wd = Sealing by an Elastomer Profiled Ring - FPM</div> ";"GE-LR-G-wd.png ";"GE-LR-G-wd.png ";"GE - Gerade - Einschraub - Verschraubungen - Whitworth - Zylindrisch
LL- und L-Reihe - wd ";"GE - Male - Stud - Couplings - BSP - Parallel
LL- and L-Series - wd "
"3604 ";" 8.55 ";"Whitworth - Zylindrisch - wd - SC ";"BSP - Parallel - wd - SC ";"<div>Gerade Einschraubverschraubungen &nbsp;L-Reihe Einschraubgewinde: &nbsp;Whitworth-Rohrgewinde - Zylindrisch wd = Abdichtung durch Profildichtung - FPM</div> ";"<div>Male Stud Couplings L-Series Thread: BSP - Parallel wd = Sealing by an Elastomer Profiled Ring - FPM</div> ";"GE-LR-G-wd-SC.png ";"GE-LR-G-wd-SC.png ";"GE - Gerade - Einschraub - Verschraubungen - Whitworth - Zylindrisch
LL- und L-Reihe - wd ";"GE - Male - Stud - Couplings - BSP - Parallel
LL- and L-Series - wd "
"3605 ";" 8.56 ";"Whitworth - Zylindrisch - wd - OMD ";"Whitworth - Parallel - wd - OMD ";"<div>Gerade Einschraubverschraubungsstutzen LL- und L-Reihe Einschraubgewinde: &nbsp;Whitworth-Rohrgewinde - Zylindrisch wd = Abdichtung durch Profildichtung - FPM</div> ";"<div>Male Stud Coupling Bodies LL- and L-Series Thread: BSP - Parallel wd = Sealing by an Elastomer Profiled Ring - FPM</div> ";"GE-LR-G-wd-OMD.png ";"ge-wd-omd.png ";"GE - Gerade - Einschraub - Verschraubungen - Whitworth - Zylindrisch
LL- und L-Reihe - wd ";"GE - Male - Stud - Couplings - BSP - Parallel
LL- and L-Series - wd "
"3606 ";" 8.58 ";"Whitworth - Zylindrisch - B - Standard ";"BSP - Parallel - B - Standard ";"Gerade Einschraubverschraubungen 
S-Reihe
Einschraubgewinde: 
Whitworth-Rohrgewinde - Zylindrisch
Abdichtung durch Dichtkante Form B ";"Male Stud Couplings 
S-Series
Thread: BSP - Parallel
Sealing by Sealing Shoulder Form B ";"GE-SR-G.png ";"GE-SR-G.png ";"GE - Gerade - Einschraub - Verschraubungen - Whitworth - Zylindrisch - B
S-Reihe ";"GE - Male - Stud - Couplings - BSP - Parallel - B
S-Series "
"3607 ";" 8.59 ";"Whitworth - Zylindrisch - B - SC ";"BSP - Parallel - B - SC ";"Gerade Einschraubverschraubungen 
S-Reihe
Einschraubgewinde: 
Whitworth-Rohrgewinde - Zylindrisch
Abdichtung durch Dichtkante Form B ";"Male Stud Couplings 
S-Series
Thread: BSP - Parallel
Sealing by Sealing Shoulder Form B ";"GE-SR-G-SC.png ";"GE-SR-G-SC.png ";"GE - Gerade - Einschraub - Verschraubungen - Whitworth - Zylindrisch - B
S-Reihe ";"GE - Male - Stud - Couplings - BSP - Parallel - B
S-Series "
"3608 ";" 8.60 ";"Whitworth - Zylindrisch - B - OMD ";"BSP - Parallel - B - OMD ";"Gerade Einschraubverschraubungsstutzen
S-Reihe
Einschraubgewinde: 
Whitworth-Rohrgewinde - Zylindrisch
Abdichtung durch Dichtkante Form B ";"Male Stud Coupling Bodies
S-Series
Thread: BSP - Parallel
Sealing by Sealing Shoulder Form B ";"GE-SR-G-OMD.png ";"ge-dk-omd.png ";"GE - Gerade - Einschraub - Verschraubungen - Whitworth - Zylindrisch - B
S-Reihe ";"GE - Male - Stud - Couplings - BSP - Parallel - B
S-Series "
"3609 ";" 8.61 ";"Whitworth - Zylindrisch - wd - Standard ";"BSP - Parallel - wd - Standard ";"<div>Gerade Einschraubverschraubungen &nbsp;S-Reihe Einschraubgewinde: &nbsp;Whitworth-Rohrgewinde - Zylindrisch wd = Abdichtung durch Profildichtung - FPM</div> ";"<div>Male Stud Couplings &nbsp;S-Series Thread: BSP - Parallel wd = Sealing by an Elastomer Profiled Ring - FPM</div> ";"GE-SR-G-wd.png ";"GE-SR-G-wd.png ";"GE - Gerade - Einschraub - Verschraubungen - Whitworth - Zylindrisch
S-Reihe - wd ";"GE - Male - Stud - Couplings - BSP - Parallel
S-Series - wd "
"3610 ";" 8.62 ";"Whitworth - Zylindrisch - wd - SC ";"BSP - Parallel - wd - SC ";"<div>Gerade Einschraubverschraubungen &nbsp;S-Reihe Einschraubgewinde: &nbsp;Whitworth-Rohrgewinde - Zylindrisch wd = Abdichtung durch Profildichtung - FPM</div> ";"<div>Male Stud Couplings &nbsp;S-Series Thread: BSP - Parallel wd = Sealing by an Elastomer Profiled Ring - FPM</div> ";"GE-SR-G-wd-SC.png ";"GE-SR-G-wd-SC.png ";"GE - Gerade - Einschraub - Verschraubungen - Whitworth - Zylindrisch
S-Reihe - wd ";"GE - Male - Stud - Couplings - BSP - Parallel
S-Series - wd "
"3611 ";" 8.63 ";"Whitworth - Zylindrisch - wd - OMD ";"BSP - Parallel - wd - OMD ";"<div>Gerade Einschraubverschraubungsstutzen S-Reihe Einschraubgewinde: &nbsp;Whitworth-Rohrgewinde - Zylindrisch wd = Abdichtung durch Profildichtung - FPM</div> ";"<div>Male Stud Coupling Bodies S-Series Thread: BSP - Parallel wd = Sealing by an Elastomer Profiled Ring - FPM</div> ";"GE-SR-G-wd-OMD.png ";"ge-wd-omd.png ";"GE - Gerade - Einschraub - Verschraubungen - Whitworth - Zylindrisch
S-Reihe - wd ";"GE - Male - Stud - Couplings - BSP - Parallel
S-Series - wd "
"3612 ";" 8.64 ";"Metrisch - Zylindrisch - B - Standard ";"Metric - Parallel - B - Standard ";"Gerade Einschraubverschraubungen 
L-Reihe
Einschraubgewinde: 
Metrisches Feingewinde - Zylindrisch
Abdichtung durch Dichtkante Form B ";"Male Stud Couplings 
L-Series
Thread: Metric - Parallel
Sealing by Sealing Shoulder Form B ";"GE-LM.png ";"GE-LM.png ";"GE - Gerade - Einschraub - Verschraubungen - Metrisch - Zylindrisch - B
L-Reihe ";"GE - Male - Stud - Couplings - Metric - Parallel - B 
L-Series "
"3613 ";" 8.65 ";"Metrisch - Zylindrisch - B - SC ";"Metric - Parallel - B - SC ";"Gerade Einschraubverschraubungen 
L-Reihe
Einschraubgewinde: 
Metrisches Feingewinde - Zylindrisch
Abdichtung durch Dichtkante Form B ";"Male Stud Couplings 
L-Series
Thread: Metric - Parallel
Sealing by Sealing Shoulder Form B ";"GE-LM-SC.png ";"GE-LM-SC.png ";"GE - Gerade - Einschraub - Verschraubungen - Metrisch - Zylindrisch - B
L-Reihe ";"GE - Male - Stud - Couplings - Metric - Parallel - B 
L-Series "
"3614 ";" 8.66 ";"Metrisch - Zylindrisch - B - OMD ";"Metric - Parallel - B - OMD ";"Gerade Einschraubverschraubungen 
L-Reihe
Einschraubgewinde: 
Metrisches Feingewinde - Zylindrisch
Abdichtung durch Dichtkante Form B ";"Male Stud Couplings 
L-Series
Thread: Metric - Parallel
Sealing by Sealing Shoulder Form B ";"GE-LM-OMD.png ";"ge-dk-omd.png ";"GE - Gerade - Einschraub - Verschraubungen - Metrisch - Zylindrisch - B
L-Reihe ";"GE - Male - Stud - Couplings - Metric - Parallel - B 
L-Series "
"3618 ";" 8.67 ";"Metrisch - Zylindrisch - wd - Standard ";"Metric - Parallel - wd - Standard ";"<div>Gerade Einschraubverschraubungen &nbsp;LL- und L-Reihe Einschraubgewinde: &nbsp;Metrisches Feingewinde - Zylindrisch wd = Abdichtung durch Profildichtung - FPM</div> ";"<div>Male Stud Couplings &nbsp;LL- and L-Series Thread: Metric - Parallel wd = Sealing by an Elastomer Profiled Ring - FPM</div> ";"GE-LM-wd.png ";"GE-LM-wd.png ";"GE - Gerade - Einschraub - Verschraubungen - Metrisch - Zylindrisch
L-Reihe - wd ";"GE - Male - Stud - Couplings - Metric - Parallel
L-Series - wd "
"3619 ";" 8.68 ";"Metrisch - Zylindrisch - wd - SC ";"Metric - Parallel - wd - SC ";"<div>Gerade Einschraubverschraubungen &nbsp;L-Reihe Einschraubgewinde: &nbsp;Metrisches Feingewinde - Zylindrisch wd = Abdichtung durch Profildichtung - FPM</div> ";"<div>Male Stud Couplings &nbsp;L-Series Thread: Metric - Parallel wd = Sealing by an Elastomer Profiled Ring - FPM</div> ";"GE-LM-wd-SC.png ";"GE-LM-wd-SC.png ";"GE - Gerade - Einschraub - Verschraubungen - Metrisch - Zylindrisch
L-Reihe - wd ";"GE - Male - Stud - Couplings - Metric - Parallel
L-Series - wd "
"3620 ";" 8.69 ";"Metrisch - Zylindrisch - wd - OMD ";"Metric - Parallel - wd - OMD ";"<div>Gerade Einschraubverschraubungsstutzen L-Reihe Einschraubgewinde: &nbsp;Metrisches Feingewinde - Zylindrisch wd = Abdichtung durch Profildichtung - FPM</div> ";"<div>Male Stud Coupling Bodies &nbsp;L-Series Thread: Metric - Parallel wd = Sealing by an Elastomer Profiled Ring - FPM</div> ";"GE-LM-wd-OMD.png ";"ge-wd-omd.png ";"GE - Gerade - Einschraub - Verschraubungen - Metrisch - Zylindrisch
L-Reihe - wd ";"GE - Male - Stud - Couplings - Metric - Parallel
L-Series - wd "
"3615 ";" 8.70 ";"Metrisch - Zylindrisch - B - Standard ";"Metric - Parallel - B - Standard ";"Gerade Einschraubverschraubungen 
S-Reihe
Einschraubgewinde: 
Metrisches Feingewinde - Zylindrisch
Abdichtung durch Dichtkante Form B ";"Male Stud Couplings 
S-Series
Thread: Metric - Parallel
Sealing by Sealing Shoulder Form B ";"GE-SM.png ";"GE-SM.png ";"GE - Gerade - Einschraub - Verschraubungen - Metrisch - Zylindrisch - B
S-Reihe ";"GE - Male - Stud - Couplings - Metric - Parallel - B
S-Series "
"3616 ";" 8.71 ";"Metrisch - Zylindrisch - B - SC ";"Metric - Parallel - B _SC ";"Gerade Einschraubverschraubungen 
S-Reihe
Einschraubgewinde: 
Metrisches Feingewinde - Zylindrisch
Abdichtung durch Dichtkante Form B ";"Male Stud Couplings 
S-Series
Thread: Metric - Parallel
Sealing by Sealing Shoulder Form B ";"GE-SM-SC.png ";"GE-SM-SC.png ";"GE - Gerade - Einschraub - Verschraubungen - Metrisch - Zylindrisch - B
S-Reihe ";"GE - Male - Stud - Couplings - Metric - Parallel - B
S-Series "
"3617 ";" 8.72 ";"Metrisch - Zylindrisch - B - OMD ";"Metric - Parallel - B - OMD ";"Gerade Einschraubverschraubungsstutzen
S-Reihe
Einschraubgewinde: 
Metrisches Feingewinde - Zylindrisch
Abdichtung durch Dichtkante Form B ";"Male Stud Coupling Bodies 
S-Series
Thread: Metric - Parallel
Sealing by Sealing Shoulder Form B ";"GE-SM-OMD.png ";"ge-dk-omd.png ";"GE - Gerade - Einschraub - Verschraubungen - Metrisch - Zylindrisch - B
S-Reihe ";"GE - Male - Stud - Couplings - Metric - Parallel - B
S-Series "
"3621 ";" 8.73 ";"Metrisch - Zylindrisch - wd - Standard ";"Metric - Parallel - wd - Standard ";"<div>Gerade Einschraubverschraubungen &nbsp;S-Reihe Einschraubgewinde: &nbsp;Metrisches Feingewinde - Zylindrisch wd = Abdichtung durch Profildichtung - FPM</div> ";"<div>Male Stud Couplings &nbsp;S-Series Thread: Metric - Parallel wd = Sealing by an Elastomer Profiled Ring - FPM</div> ";"GE-SM-wd.png ";"GE-SM-wd.png ";"GE - Gerade - Einschraub - Verschraubungen - Metrisch - Zylindrisch
S-Reihe - wd ";"GE - Male - Stud - Couplings - Metric - Parallel
S-Series - wd "
"3622 ";" 8.74 ";"Metrisch - Zylindrisch - wd - SC ";"Metric - Parallel - wd - SC ";"<div>Gerade Einschraubverschraubungen &nbsp;S-Reihe Einschraubgewinde: &nbsp;Metrisches Feingewinde - Zylindrisch wd = Abdichtung durch Profildichtung - FPM</div> ";"<div>Male Stud Couplings &nbsp;S-Series Thread: Metric - Parallel wd = Sealing by an Elastomer Profiled Ring - FPM</div> ";"GE-SM-wd-SC.png ";"GE-SM-wd-SC.png ";"GE - Gerade - Einschraub - Verschraubungen - Metrisch - Zylindrisch
S-Reihe - wd ";"GE - Male - Stud - Couplings - Metric - Parallel
S-Series - wd "
"3623 ";" 8.75 ";"Metrisch - Zylindrisch - wd - OMD ";"Metric - Parallel - wd - OMD ";"<div>Gerade Einschraubverschraubungsstutzen S-Reihe Einschraubgewinde: &nbsp;Metrisches Feingewinde - Zylindrisch wd = Abdichtung durch Profildichtung - FPM</div> ";"<div>Male Stud Coupling Bodies S-Series Thread: Metric - Parallel wd = Sealing by an Elastomer Profiled Ring - FPM</div> ";"GE-SM-wd-OMD.png ";"ge-wd-omd.png ";"GE - Gerade - Einschraub - Verschraubungen - Metrisch - Zylindrisch
S-Reihe - wd ";"GE - Male - Stud - Couplings - Metric - Parallel
S-Series - wd "
"3624 ";" 8.76 ";"NPT - Standard ";"NPT - Standard ";"Gerade Einschraubverschraubungen 
LL- und L-Reihe
Einschraubgewinde: NPT
Andere Sprunggrößen auf Anfrage! ";"Male Stud Couplings 
LL- and L-Series
Thread: NPT
Other jump sizes on request! ";"GE-L-NPT.png ";"GE-L-NPT.png ";"GE - Gerade - Einschraub - Verschraubungen - NPT
LL- und L-Reihe ";"GE - Male - Stud - Couplings - 
NPT
LL- and L-Series "
"3625 ";" 8.78 ";"NPT - SC ";"NPT - SC ";"Gerade Einschraubverschraubungen 
L-Reihe
Einschraubgewinde: NPT
Andere Sprunggrößen auf Anfrage! ";"Male Stud Couplings 
L-Series
Thread: NPT
Other jump sizes on request! ";"GE-L-NPT-SC.png ";"GE-L-NPT-SC.png ";"GE - Gerade - Einschraub - Verschraubungen - NPT
LL- und L-Reihe ";"GE - Male - Stud - Couplings - 
NPT
LL- and L-Series "
"3626 ";" 8.79 ";"NPT - OMD ";"NPT - OMD ";"Gerade Einschraubverschraubungsstutzen
LL- und L-Reihe
Einschraubgewinde: NPT
Andere Sprunggrößen auf Anfrage! ";"Male Stud Coupling Bodies
LL- and L-Series
Thread: NPT
Other jump sizes on request! ";"GE-L-NPT-OMD.png ";"ge-npt-omd.png ";"GE - Gerade - Einschraub - Verschraubungen - NPT
LL- und L-Reihe ";"GE - Male - Stud - Couplings - 
NPT
LL- and L-Series "
"3627 ";" 8.81 ";"NPT - Standard ";"NPT - Standard ";"Gerade Einschraubverschraubungen 
S-Reihe
Einschraubgewinde: NPT
Andere Sprunggrößen auf Anfrage! ";"Male Stud Couplings 
S-Series
Thread: NPT
Other jump sizes on request! ";"GE-S-NPT.png ";"GE-S-NPT.png ";"GE - Gerade - Einschraub - Verschraubungen - NPT
S-Reihe ";"GE - Male - Stud - Couplings - NPT
S-Series "
"3628 ";" 8.82 ";"NPT - SC ";"NPT - SC ";"Gerade Einschraubverschraubungen 
S-Reihe
Einschraubgewinde: NPT
Andere Sprunggrößen auf Anfrage! ";"Male Stud Couplings 
S-Series
Thread: NPT
Other jump sizes on request! ";"GE-S-NPT-SC.png ";"GE-S-NPT-SC.png ";"GE - Gerade - Einschraub - Verschraubungen - NPT
S-Reihe ";"GE - Male - Stud - Couplings - NPT
S-Series "
"3629 ";" 8.83 ";"NPT - OMD ";"NPT - OMD ";"Gerade Einschraubverschraubungsstutzen
S-Reihe
Einschraubgewinde: NPT
Andere Sprunggrößen auf Anfrage! ";"Male Stud Coupling Bodies
S-Series
Thread: NPT
Other jump sizes on request! ";"GE-S-NPT-OMD.png ";"ge-npt-omd.png ";"GE - Gerade - Einschraub - Verschraubungen - NPT
S-Reihe ";"GE - Male - Stud - Couplings - NPT
S-Series "
"3630 ";" 8.84 ";"Whitworth - Kegelig - Standard ";"BSP - Taper - Standard ";"Gerade Einschraubverschraubungen 
LL- und L-Reihe
Einschraubgewinde: 
Whitworth-Rohrgewinde - Kegelig
Andere Sprunggrößen auf Anfrage! ";"Male Stud Couplings 
LL- and L-Series
Thread: BSP - Taper
Other jump sizes on request! ";"GE-LR-keg.png ";"GE-LR-keg.png ";"GE - Gerade - Einschraub - Verschraubungen - Whitworth - Kegelig
LL- und L-Reihe ";"GE - Male - Stud - Couplings - 
BSP - Taper 
LL- and L-Series "
"3631 ";" 8.85 ";"Whitworth - Kegelig - SC ";"BSP - Taper - SC ";"Gerade Einschraubverschraubungen 
L-Reihe
Einschraubgewinde: 
Whitworth-Rohrgewinde - Kegelig
Andere Sprunggrößen auf Anfrage! ";"Male Stud Couplings 
L-Series
Thread: BSP - Taper
Other jump sizes on request! ";"GE-LR-keg-SC.png ";"GE-LR-keg-SC.png ";"GE - Gerade - Einschraub - Verschraubungen - Whitworth - Kegelig
LL- und L-Reihe ";"GE - Male - Stud - Couplings - 
BSP - Taper 
LL- and L-Series "
"3632 ";" 8.86 ";"Whitworth - Kegelig - OMD ";"BSP - Taper - OMD ";"Gerade Einschraubverschraubungsstutzen
LL- und L-Reihe
Einschraubgewinde: 
Whitworth-Rohrgewinde - Kegelig
Andere Sprunggrößen auf Anfrage! ";"Male Stud Coupling Bodies
LL- and L-Series
Thread: BSP - Taper
Other jump sizes on request! ";"GE-LR-keg-OMD.png ";"ge-keg-omd.png ";"GE - Gerade - Einschraub - Verschraubungen - Whitworth - Kegelig
LL- und L-Reihe ";"GE - Male - Stud - Couplings - 
BSP - Taper 
LL- and L-Series "
"3633 ";" 8.87 ";"Whitworth - Kegelig - Standard ";"BSP - Taper -Standard ";"Gerade Einschraubverschraubungen 
S-Reihe
Einschraubgewinde: 
Whitworth-Rohrgewinde - Kegelig
Andere Sprunggrößen auf Anfrage!
 
(1) Die angegebenen Druckstufen sind nur gültig, 
wenn die Einschraublöcher mit kegeligem Gewinde 
vorhanden sind. ";"Male Stud Couplings 
S-Series
Thread: BSP - Taper
Other jump sizes on request!
 
(1) The pressure rates are only valid, if the female 
parts are with tapered threads, too. ";"GE-SR-keg.png ";"GE-SR-keg.png ";"GE - Gerade - Einschraub - Verschraubungen - Whitworth - Kegelig
S-Reihe ";"GE - Male - Stud - Couplings - 
BSP - Taper
S-Series "
"3634 ";" 8.88 ";"Whitworth - Kegelig - SC ";"BSP - Taper - SC ";"Gerade Einschraubverschraubungen 
S-Reihe
Einschraubgewinde: 
Whitworth-Rohrgewinde - Kegelig
Andere Sprunggrößen auf Anfrage!
 
(1) Die angegebenen Druckstufen sind nur gültig, wenn die Einschraublöcher mit kegeligem Gewinde vorhanden sind. ";"Male Stud Couplings 
S-Series
Thread: BSP - Taper
Other jump sizes on request! 
 
(1) The pressure rates are only valid, if the female 
parts are with tapered threads, too. ";"GE-SR-keg-SC.png ";"GE-SR-keg-SC.png ";"GE - Gerade - Einschraub - Verschraubungen - Whitworth - Kegelig
S-Reihe ";"GE - Male - Stud - Couplings - 
BSP - Taper
S-Series "
"3635 ";" 8.89 ";"Whitworth - Kegelig - OMD ";"BSP - Taper - OMD ";"Gerade Einschraubverschraubungsstutzen
S-Reihe
Einschraubgewinde: 
Whitworth-Rohrgewinde - Kegelig
Andere Sprunggrößen auf Anfrage!
 
(1) Die angegebenen Druckstufen sind nur gültig, 
wenn die Einschraublöcher mit kegeligem Gewinde 
vorhanden sind. ";"Male Stud Coupling Bodies
S-Series
Thread: BSP - Taper
Other jump sizes on request!
 
(1) The pressure rates are only valid, if the female 
parts are with tapered threads, too. ";"GE-SR-keg-OMD.png ";"ge-keg-omd.png ";"GE - Gerade - Einschraub - Verschraubungen - Whitworth - Kegelig
S-Reihe ";"GE - Male - Stud - Couplings - 
BSP - Taper
S-Series "
"3636 ";" 8.90 ";"Metrisch - Kegelig - Standard ";"Metric - Taper - Standard ";"Gerade Einschraubverschraubungen
LL- und L-Reihe
Einschraubgewinde: 
Metrisches Feingewinde - Kegelig ";"Male Stud Couplings 
LL- and L-Series
Thread: Metric - Taper ";"GE-LM-keg.png ";"GE-LM-keg.png ";"GE - Gerade - Einschraub - Verschraubungen - Metrisch - Kegelig
LL- und L-Reihe ";"GE - Male - Stud - Couplings - Metric - Taper
LL- and L-Series "
"3637 ";" 8.91 ";"Metrisch - Kegelig - SC ";"Metric - Taper - SC ";"Gerade Einschraubverschraubungen
L-Reihe
Einschraubgewinde: 
Metrisches Feingewinde - Kegelig ";"Male Stud Couplings 
L-Series
Thread: Metric - Taper ";"GE-LM-keg-SC.png ";"GE-LM-keg-SC.png ";"GE - Gerade - Einschraub - Verschraubungen - Metrisch - Kegelig
LL- und L-Reihe ";"GE - Male - Stud - Couplings - Metric - Taper
LL- and L-Series "
"3638 ";" 8.92 ";"Metrisch - Kegelig - OMD ";"Metric - Taper - OMD ";"Gerade Einschraubverschraubungsstutzen
LL- und L-Reihe
Einschraubgewinde: 
Metrisches Feingewinde - Kegelig ";"Male Stud Coupling Bodies
LL- and L-Series
Thread: Metric - Taper ";"GE-LM-keg-OMD.png ";"ge-keg-omd.png ";"GE - Gerade - Einschraub - Verschraubungen - Metrisch - Kegelig
LL- und L-Reihe ";"GE - Male - Stud - Couplings - Metric - Taper
LL- and L-Series "
"3639 ";" 8.93 ";"UNF - Standard ";"UNF - Standard ";"<div>Gerade Einschraubverschraubungen L-Reihe Einschraubgewinde: UNF (ASA B 1.1 - 1960) Abdichtung durch FPM Runddichtring (O-Ring) - SAE J 514 Achtung: Spezielle Gewindeaussenkung erforderlich. Andere Sprunggrößen auf Anfrage!</div> ";"<div>Male Stud Couplings &nbsp;L-Series Thread: UNF (ASA B 1.1 - 1960) Sealing by FPM O-ring in Thread Undercut - SAE J 514 Note: A special part shape must be machined. Other jump sizes on request!</div> ";"GE-L-UNF.png ";"GE-L-UNF.png ";"GE - Gerade - Einschraub - Verschraubungen - UNF
L-Reihe ";"GE - Male - Stud - Couplings - 
UNF
L-Series "
"3640 ";" 8.94 ";"UNF -SC ";"UNF - SC ";"<div>Gerade Einschraubverschraubungen L-Reihe Einschraubgewinde: UNF (ASA B 1.1 - 1960) Abdichtung durch FPM Runddichtring (O-Ring) - SAE J 514 Achtung: Spezielle Gewindeaussenkung erforderlich. Andere Sprunggrößen auf Anfrage!</div> ";"<div>Male Stud Couplings &nbsp;L-Series Thread: UNF (ASA B 1.1 - 1960) Sealing by FPM O-ring in Thread Undercut - SAE J 514 Note: A special part shape must be machined. Other jump sizes on request!</div> ";"GE-L-UNF-SC.png ";"GE-L-UNF-SC.png ";"GE - Gerade - Einschraub - Verschraubungen - UNF
L-Reihe ";"GE - Male - Stud - Couplings - 
UNF
L-Series "
"3641 ";" 8.95 ";"UNF - OMD ";"UNF - OMD ";"<div>Gerade Einschraubverschraubungsstutzen L-Reihe Einschraubgewinde: UNF (ASA B 1.1 - 1960) Abdichtung durch FPM Runddichtring (O-Ring) - SAE J 514 Achtung: Spezielle Gewindeaussenkung erforderlich. Andere Sprunggrößen auf Anfrage!</div> ";"<div>Male Stud Coupling Bodies &nbsp;L-Series Thread: UNF (ASA B 1.1 - 1960) Sealing by FPM O-ring in Thread Undercut - SAE J 514 Note: A special part shape must be machined. Other jump sizes on request!</div> ";"GE-L-UNF-OMD.png ";"GE-UNF-OMD.png ";"GE - Gerade - Einschraub - Verschraubungen - UNF
L-Reihe ";"GE - Male - Stud - Couplings - 
UNF
L-Series "
"3642 ";" 8.96 ";"UNF - Standard ";"UNF - Standard ";"Gerade Einschraubverschraubungen
S-Reihe
Einschraubgewinde: UNF (ASA B 1.1 - 1960)
Abdichtung durch Runddichtring (O-Ring) - SAE J 514
Achtung: Spezielle Gewindeaussenkung erforderlich.
Andere Sprunggrößen auf Anfrage! ";"Male Stud Couplings 
S-Series
Thread: UNF (ASA B 1.1 - 1960)
Sealing by O-ring in Thread Undercut - SAE J 514
Note: A special part shape must be machined.
Other jump sizes on request! ";"GE-S-UNF.png ";"GE-S-UNF.png ";"GE - Gerade - Einschraub - Verschraubungen - UNF
S-Reihe ";"GE - Male - Stud - Couplings - 
UNF
S-Series "
